,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,RT
1260,11,60,4831.263,1,75,80,0.4756423160688663,0.5243576839311337,4831.263
1261,11,61,11852.555,1,50,45,0.5693220456755315,0.4306779543244685,11852.555
1262,11,62,14659.758,1,89,110,0.5556688315621352,0.44433116843786485,14659.758
1263,11,63,3897.805,1,80,94,0.5143179107520375,0.4856820892479625,3897.805
1264,11,64,3527.564000000001,1,110,98,0.4029840357263665,0.5970159642736336,3527.5640000000003
1265,11,65,2773.033,0,94,80,0.7276361789414469,0.2723638210585531,2773.033
1266,11,66,2300.7,0,110,94,0.6924093032032834,0.3075906967967165,2300.7
1267,11,67,14388.758,0,80,66,0.48018600508119735,0.5198139949188026,14388.758
1268,11,68,2212.062,1,50,54,0.40291210216092754,0.5970878978390725,2212.062
1269,11,69,2736.71,1,98,110,0.5078936477130722,0.4921063522869278,2736.71
1270,11,70,23605.39,1,50,52,0.5739093463225877,0.4260906536774123,23605.39
1271,11,71,2208.33,0,110,89,0.7327810145381035,0.2672189854618965,2208.33
1272,11,72,3031.786,1,87,110,0.5102920282817207,0.48970797171827923,3031.7859999999996
1273,11,73,2181.58,0,110,105,0.6934758436927145,0.30652415630728547,2181.58
1274,11,74,2422.26,1,80,96,0.6528497409326425,0.3471502590673575,2656.26
1275,11,75,5657.024,0,80,86,0.7033560674614501,0.29664393253854987,5423.024
1276,11,76,1928.941,1,50,55,0.5673047975539766,0.4326952024460234,1928.941
1277,11,77,5892.906,1,80,74,0.3972476474614754,0.6027523525385247,5892.906
1278,11,78,3976.784,1,45,50,0.3203947761342597,0.6796052238657403,3976.784
1279,11,79,2766.983,1,69,80,0.48383647262175095,0.516163527378249,2766.9829999999997
1280,11,80,2360.284,1,50,53,0.4331697933816795,0.5668302066183205,2360.284
1281,11,81,5328.319,1,50,40,0.4322361230768869,0.5677638769231131,5328.319
1282,11,82,2798.265,1,80,88,0.4741696660306648,0.5258303339693352,2798.265
1283,11,83,16547.093,0,115,110,0.6285806672710544,0.37141933272894556,16547.093
1284,11,84,3215.762,0,103,110,0.5214940098661028,0.4785059901338971,3490.762
1285,11,85,4805.152,0,90,80,0.6674222891579666,0.33257771084203336,4530.152
1286,11,86,3876.601,1,80,72,0.5517653900110817,0.44823460998891823,3876.6009999999997
1287,11,87,3662.945,1,93,80,0.3697802223326814,0.6302197776673186,3662.9450000000006
1288,11,88,7214.56,1,80,90,0.40708026802867714,0.5929197319713229,7214.56
1289,11,89,2799.691,0,88,80,0.7517918865147845,0.24820811348521554,2799.691
1290,11,90,3203.563,0,80,70,0.7816091954022989,0.21839080459770116,3445.563
1291,11,91,2004.114,1,80,93,0.4358401329312405,0.5641598670687594,1762.114
1292,11,92,6071.469,0,82,80,0.6072261201315625,0.3927738798684375,6071.469
1293,11,93,1447.59,1,50,41,0.469907825772637,0.5300921742273631,1447.5899999999997
1294,11,94,2234.9210000000007,1,96,110,0.5260752158521351,0.47392478414786493,2234.9210000000003
1295,11,95,3708.76,1,80,85,0.5512769826836404,0.4487230173163595,3708.76
1296,11,96,3523.153,0,60,50,0.6355042346745235,0.36449576532547645,3523.153
1297,11,97,7845.473000000001,0,41,50,0.33973277071079533,0.6602672292892047,7845.473000000001
1298,11,98,5287.708000000001,0,110,96,0.8830106195044347,0.11698938049556526,5287.7080000000005
1299,11,99,1772.283,1,72,80,0.4879903813516417,0.5120096186483584,1772.283
1300,11,100,2435.127,0,49,50,0.5755672677065783,0.42443273229342177,2435.127
1301,11,101,1368.463,1,43,50,0.48458584032804425,0.5154141596719556,1368.4630000000002
1302,11,102,2530.144,0,51,50,0.7806082134690824,0.21939178653091765,2530.144
1303,11,103,5170.237,0,112,110,0.609788035323452,0.39021196467654795,5170.237
1304,11,104,14426.898,0,40,50,0.5192283751231922,0.4807716248768078,14426.898000000001
1305,11,105,10303.299,1,50,51,0.46486997878064995,0.53513002121935,10303.299
1306,11,106,5913.5,1,85,80,0.3548812664907652,0.6451187335092349,7747.5
1307,11,107,8980.201,0,50,49,0.5530691568885722,0.4469308431114279,7146.200999999999
1308,11,108,2652.93,1,50,43,0.5246727089627392,0.47532729103726085,2865.93
1309,11,109,3262.577,1,80,82,0.40181268882175225,0.5981873111782477,3254.577
1310,11,110,9705.507,1,50,60,0.7475842501032068,0.2524157498967931,9500.507
1311,11,111,4653.63,1,53,50,0.20590018416627584,0.7940998158337241,4653.63
1312,11,112,2075.242,0,122,110,0.6472667713627304,0.3527332286372696,2075.242
1313,11,113,1184.873,1,67,80,1.0,0.0,1184.873
1314,11,114,10564.16,1,80,67,0.5195222834584549,0.48047771654154514,10564.16
1315,11,115,1824.847,1,70,80,0.3277450548930731,0.672254945106927,1824.8470000000002
1316,11,116,2398.761,0,110,122,0.5685077904400624,0.43149220955993756,2398.761
1317,11,117,4017.863,0,110,115,0.7030142367550255,0.2969857632449745,4017.863
1318,11,118,2069.535,0,110,112,0.5050297552013937,0.4949702447986063,2069.535
1319,11,119,6801.251,1,110,103,0.28822313448278697,0.711776865517213,6801.251
1320,12,0,5012.3809999999985,1,110,131,0.5173674588665448,0.4826325411334552,5519.380999999999
1321,12,1,4646.738,1,47,50,0.47539240406035355,0.5246075959396465,4139.738
1322,12,2,4092.891,1,50,44,0.4920234819385726,0.5079765180614274,4092.8909999999996
1323,12,3,2190.67,1,57,50,0.4399137926782958,0.5600862073217042,2190.67
1324,12,4,5622.538000000001,1,42,50,0.18037343743457435,0.8196265625654257,5622.5380000000005
1325,12,5,2724.52,0,108,110,0.5286636415926376,0.47133635840736243,2724.52
1326,12,6,2449.388,1,78,80,0.2629684655971808,0.7370315344028192,2449.388
1327,12,7,1639.989,0,110,92,0.5825688041158434,0.4174311958841565,1639.989
1328,12,8,3432.606,0,50,48,0.5004476730962555,0.49955232690374446,3432.6059999999998
1329,12,9,2934.281,0,110,101,0.5049506747224694,0.4950493252775307,2934.281
1330,12,10,1190.89,1,46,50,0.42089696556039013,0.5791030344396099,1190.89
1331,12,11,1767.183,1,80,83,0.3613193403298351,0.638680659670165,2019.183
1332,12,12,1294.651,1,50,56,0.38171929053921194,0.618280709460788,1042.6510000000003
1333,12,13,2238.074,0,50,47,0.5451539444429483,0.45484605555705176,2238.074
1334,12,14,6584.98,0,110,124,0.43502824858757055,0.5649717514124294,6584.98
1335,12,15,1428.599,1,91,80,0.3364829574697145,0.6635170425302855,1428.5989999999997
1336,12,16,1490.428,1,64,80,0.3768805925893083,0.6231194074106917,1490.4279999999999
1337,12,17,2125.862,1,83,80,0.4261273522289692,0.5738726477710308,2125.862
1338,12,18,1668.862,1,101,110,0.2881278786689327,0.7118721213310673,1668.862
1339,12,19,3030.588,0,56,50,0.5649336523819882,0.4350663476180118,3030.5879999999997
1340,12,20,4424.91,0,50,42,0.5205441799656302,0.47945582003436976,4424.91
1341,12,21,2969.178,1,110,117,0.4272465899308909,0.5727534100691092,2969.178
1342,12,22,1303.4489999999996,1,77,80,0.3122548960736258,0.6877451039263743,1303.4489999999996
1343,12,23,1357.856,1,80,91,0.30408065695483427,0.6959193430451656,1357.8560000000002
1344,12,24,2354.092,1,44,50,0.4235117814100046,0.5764882185899953,2354.092
1345,12,25,2004.533,1,50,57,0.44519133881949535,0.5548086611805046,2004.533
1346,12,26,3356.951,0,50,46,0.4049466290846384,0.5950533709153616,3356.9509999999996
1347,12,27,1521.511,1,110,108,0.4805194805194805,0.5194805194805194,1788.511
1348,12,28,1888.712,1,133,110,0.538936629931825,0.46106337006817494,1621.7120000000004
1349,12,29,3473.523,0,131,110,0.46203731473214976,0.5379626852678502,3473.5229999999997
1350,12,30,1729.091,1,126,110,0.47869444069541,0.52130555930459,1729.0910000000001
1351,12,31,2395.127,1,110,133,0.6078997135911747,0.3921002864088253,2395.127
1352,12,32,1582.4129999999998,1,110,126,0.2768826682922689,0.7231173317077312,1582.4129999999996
1353,12,33,3903.343,1,48,50,0.2728607232049441,0.7271392767950559,3903.343
1354,12,34,2663.144,0,80,77,0.5572155886255057,0.44278441137449426,2663.1440000000002
1355,12,35,1934.49,1,117,110,0.4694807990610384,0.5305192009389617,1934.49
1356,12,36,2405.19,0,80,64,0.5255800189958906,0.4744199810041094,2405.19
1357,12,37,1545.105,1,80,78,0.32671479483263194,0.6732852051673681,1545.105
1358,12,38,2604.714,0,124,110,1.0,0.0,2604.714
1359,12,39,1120.327,1,92,110,0.3948591158559763,0.6051408841440237,1120.327
1360,12,40,2319.583,0,128,110,0.5321719314467521,0.4678280685532479,2319.583
1361,12,41,2658.008,1,50,58,0.47188766124364523,0.5281123387563548,2658.008
1362,12,42,4644.769,0,54,50,0.5218869203586293,0.47811307964137073,4644.769
1363,12,43,2336.904,0,80,69,0.6313200952668874,0.36867990473311263,2336.904
1364,12,44,2232.262,1,105,110,0.4758410289409726,0.5241589710590274,2232.262
1365,12,45,2404.233,0,55,50,0.6184256763312046,0.3815743236687954,2404.2329999999997
1366,12,46,3773.941,0,96,80,0.5889259589586613,0.41107404104133866,3773.941
1367,12,47,1389.338,0,80,75,0.6724933169963041,0.32750668300369595,1392.338
1368,12,48,1345.217,1,110,128,0.30852561876297724,0.6914743812370228,1345.217
1369,12,49,2517.299,0,59,50,0.6535398499400977,0.3464601500599022,2517.299
1370,12,50,1667.654,1,110,119,0.27998381693538116,0.7200161830646189,1667.654
1371,12,51,2896.692,0,52,50,0.48865797508558134,0.5113420249144187,2896.692
1372,12,52,1162.424,1,58,50,0.32243364315623846,0.6775663568437615,1162.424
1373,12,53,1708.8370000000002,0,119,110,0.6402870345958033,0.3597129654041968,1708.837
1374,12,54,1290.039,1,74,80,0.31829584771107566,0.6817041522889243,1290.039
1375,12,55,1770.544,1,86,80,0.2678553119937663,0.7321446880062338,1770.544
1376,12,56,1432.934,1,66,80,0.24081596476059716,0.7591840352394028,1432.934
1377,12,57,3000.278,1,50,59,0.3712132216465728,0.6287867783534272,3000.278
1378,12,58,1799.973,1,94,110,0.456061655602152,0.543938344397848,1799.973
1379,12,59,1775.2,0,110,87,0.4680125494475515,0.5319874505524484,1775.2
1380,12,60,1256.005,1,75,80,0.2626852602723369,0.737314739727663,1256.005
1381,12,61,3209.321,0,50,45,0.48632447750928315,0.5136755224907169,3209.321
1382,12,62,1909.739,1,89,110,0.4457086797881868,0.5542913202118132,1909.739
1383,12,63,1389.695,1,80,94,0.2720863001931639,0.7279136998068362,1389.6949999999997
1384,12,64,1464.614,1,110,98,0.33235202596255825,0.6676479740374417,1464.614
1385,12,65,2393.765,1,94,80,0.48674638089330324,0.5132536191066968,2393.765
1386,12,66,1465.825,1,110,94,0.34710310172946135,0.6528968982705387,1465.825
1387,12,67,1234.519,1,80,66,0.3602009959274658,0.6397990040725343,1234.5189999999998
1388,12,68,2530.536,1,50,54,0.38126591809217225,0.6187340819078277,2530.536
1389,12,69,1402.307,1,98,110,0.3217948105558754,0.6782051894441246,1402.307
1390,12,70,1189.071,1,50,52,0.33948867932074944,0.6605113206792506,1189.0710000000001
1391,12,71,2251.736,0,110,89,0.5687303252885625,0.43126967471143757,2451.736
1392,12,72,1241.553,1,87,110,0.3283558301881901,0.6716441698118099,1041.553
1393,12,73,1491.138,1,110,105,0.25870182472078457,0.7412981752792155,1491.138
1394,12,74,1117.673,1,80,96,0.34190937636832686,0.6580906236316731,1117.673
1395,12,75,1573.281,1,80,86,0.5127149649046606,0.48728503509533944,1573.281
1396,12,76,4591.682,1,50,55,0.7232035673767864,0.27679643262321363,4591.682
1397,12,77,1523.109,1,80,74,0.2705748354821863,0.7294251645178138,1523.109
1398,12,78,1425.348,1,45,50,0.35933175350210256,0.6406682464978976,1425.348
1399,12,79,1289.357,1,69,80,0.3729489011944938,0.6270510988055061,1289.357
1400,12,80,1246.182,0,50,53,1.0,0.0,1246.182
1401,12,81,2715.792,1,50,40,0.44277300557877797,0.557226994421222,2715.792
1402,12,82,1603.725,1,80,88,0.30716919138856524,0.6928308086114349,1603.725
1403,12,83,3490.857,1,115,110,0.48697814840845416,0.5130218515915458,3490.857
1404,12,84,2474.318,1,103,110,0.36844161310804224,0.6315583868919578,2474.3179999999998
1405,12,85,3312.936,0,90,80,0.44445342330148085,0.5555465766985191,3312.9359999999997
1406,12,86,2107.919,1,80,72,0.3891769774174368,0.6108230225825633,2107.919
1407,12,87,1611.534,0,93,80,0.6168015993868825,0.3831984006131175,1611.5339999999999
1408,12,88,1120.909,1,80,90,0.2414828871785117,0.7585171128214883,1120.9089999999999
1409,12,89,1756.3470000000002,0,88,80,0.558335930966471,0.44166406903352895,1756.3470000000002
1410,12,90,1201.742,1,80,70,0.2611118141044568,0.7388881858955432,1201.742
1411,12,91,1355.249,1,80,93,0.3218292563897617,0.6781707436102384,1355.2489999999998
1412,12,92,1976.005,1,82,80,0.24304303508507924,0.7569569649149207,1976.005
1413,12,93,3158.077,0,50,41,0.4944885788602997,0.5055114211397003,3158.077
1414,12,94,1300.309,1,96,110,0.30787827262795975,0.6921217273720403,1300.309
1415,12,95,1160.845,1,80,85,0.2505532194548414,0.7494467805451587,1160.845
1416,12,96,1980.262,0,60,50,0.5731559854897219,0.4268440145102781,2193.262
1417,12,97,1208.765,1,41,50,0.3655480961873534,0.6344519038126466,995.7650000000001
1418,12,98,1475.131,0,110,96,0.6093658947490257,0.39063410525097436,1475.131
1419,12,99,1204.252,1,72,80,0.23311967188880003,0.7668803281112,1204.252
1420,12,100,1540.564,0,49,50,0.6548035910887023,0.34519640891129766,1540.5639999999999
1421,12,101,2375.858,1,43,50,0.404319057829254,0.5956809421707461,2375.8579999999997
1422,12,102,3069.247000000001,1,51,50,0.519381068560051,0.48061893143994905,3069.2470000000003
1423,12,103,3198.568,1,112,110,0.4982133040131941,0.5017866959868059,3198.5679999999998
1424,12,104,1931.763,1,40,50,0.4132418707023876,0.5867581292976124,1931.763
1425,12,105,1189.781,1,50,51,0.29274547439892035,0.7072545256010797,1189.781
1426,12,106,3198.531,0,85,80,0.48826272420941025,0.5117372757905898,3198.531
1427,12,107,1332.856,1,50,49,0.2649898790962306,0.7350101209037693,1332.8560000000002
1428,12,108,2105.839,1,50,43,0.44963471223108853,0.5503652877689115,2105.839
1429,12,109,2128.659,1,80,82,0.43295922949909427,0.5670407705009057,2128.659
1430,12,110,1234.054,1,50,60,0.4051421274330871,0.5948578725669129,1234.0539999999999
1431,12,111,1231.836,1,53,50,0.3661497281834284,0.6338502718165716,1231.836
1432,12,112,2939.993,1,122,110,0.5521078583721392,0.44789214162786084,2939.993
1433,12,113,1417.895,1,67,80,0.2465962067701135,0.7534037932298865,1417.895
1434,12,114,1590.047,1,80,67,0.22894330846713593,0.771056691532864,1590.047
1435,12,115,1628.809,1,70,80,0.40262064984321083,0.5973793501567892,1631.809
1436,12,116,1363.523,1,110,122,0.24287194203207224,0.7571280579679278,1363.5229999999997
1437,12,117,1978.787,1,110,115,0.4304302045314062,0.5695697954685938,1978.7870000000003
1438,12,118,1261.728,1,110,112,0.33058538170332696,0.6694146182966731,1261.728
1439,12,119,2846.988,0,110,103,0.4956432971297105,0.5043567028702894,2846.988
1440,13,0,4728.5340000000015,1,110,131,0.5636121446665262,0.4363878553334738,4728.534000000001
1441,13,1,4777.03,1,47,50,0.518531354257375,0.48146864574262505,4777.03
1442,13,2,5237.59,0,50,44,0.5381517587959804,0.46184824120401957,5237.59
1443,13,3,4732.615,0,57,50,0.6197866183066346,0.3802133816933654,4732.615
1444,13,4,5130.834,1,42,50,0.4136794959449119,0.5863205040550881,5130.834
1445,13,5,4248.016,0,108,110,0.5372567166403268,0.46274328335967313,4248.016
1446,13,6,4516.884,1,78,80,0.44925404535352803,0.550745954646472,4516.884
1447,13,7,4790.279,0,110,92,0.5118837564942493,0.48811624350575067,4790.279
1448,13,8,3812.761,1,50,48,0.5356689726679504,0.4643310273320495,3812.761
1449,13,9,4843.772,1,110,101,0.568872396934356,0.43112760306564407,4843.772
1450,13,10,5095.775,0,46,50,0.4955419990614735,0.5044580009385266,5406.775
1451,13,11,4325.052,1,80,83,0.42164968095174143,0.5783503190482585,4014.0519999999997
1452,13,12,4924.589,1,50,56,0.5870516200640915,0.4129483799359085,4924.589
1453,13,13,4976.991,1,50,47,0.5598514211684935,0.44014857883150654,4976.991
1454,13,14,5782.88,1,110,124,0.3749124306181051,0.6250875693818949,5782.88
1455,13,15,6755.802,1,91,80,0.5986135147286724,0.4013864852713276,6755.802
1456,13,16,5654.201,1,64,80,0.4264417036805676,0.5735582963194324,5654.201
1457,13,17,5400.0340000000015,1,83,80,0.5430211656773368,0.4569788343226632,5400.034000000001
1458,13,18,4913.412,1,101,110,0.49351349412153217,0.5064865058784679,4913.412
1459,13,19,6080.446,1,56,50,0.44051382920711485,0.5594861707928851,6080.446
1460,13,20,6902.097,0,50,42,0.6303846905403047,0.36961530945969534,6902.097
1461,13,21,6638.75,0,110,117,0.4929548535513289,0.507045146448671,6638.75
1462,13,22,5702.751,0,77,80,0.45517655290457426,0.5448234470954257,5702.751
1463,13,23,3842.298,1,80,91,0.4862623817594566,0.5137376182405434,3842.298
1464,13,24,5351.669,1,44,50,0.47140861355133945,0.5285913864486605,5351.669
1465,13,25,6971.184,0,50,57,0.5029476903792504,0.49705230962074964,6971.184
1466,13,26,5742.0769999999975,0,50,46,0.5172608610340859,0.4827391389659141,5742.076999999999
1467,13,27,4953.392,1,110,108,0.5244017363018808,0.47559826369811925,4953.392
1468,13,28,5710.593000000003,0,133,110,0.6123054361047565,0.38769456389524354,5710.593000000001
1469,13,29,5005.606,0,131,110,0.5455512898684595,0.4544487101315405,5005.606
1470,13,30,4991.3,1,126,110,0.49265171532767016,0.5073482846723298,4991.3
1471,13,31,4425.7559999999985,1,110,133,0.5809968891283073,0.4190031108716927,4425.755999999999
1472,13,32,3912.845,1,110,126,0.4965757735148105,0.5034242264851895,3912.845
1473,13,33,5197.845,1,48,50,0.5397709924578139,0.4602290075421861,5197.845
1474,13,34,4044.83,1,80,77,0.583360238978278,0.416639761021722,4044.83
1475,13,35,6092.637,0,117,110,0.6140645041246143,0.3859354958753857,6092.637
1476,13,36,4904.838,0,80,64,0.7289995775058987,0.27100042249410133,4904.838
1477,13,37,5516.299,1,80,78,0.5213960738636465,0.47860392613635344,5516.299
1478,13,38,6759.424,0,124,110,0.49972891764670113,0.5002710823532989,6759.424
1479,13,39,3572.406,1,92,110,0.6056903030423063,0.39430969695769363,3572.406
1480,13,40,5230.636,0,128,110,0.5573248407643312,0.4426751592356688,5497.6359999999995
1481,13,41,5874.714,1,50,58,0.523207852611599,0.47679214738840103,5607.714
1482,13,42,3882.513,0,54,50,0.6145302268079484,0.3854697731920516,3882.513
1483,13,43,5160.128,1,80,69,0.6255575361331289,0.37444246386687113,5160.128
1484,13,44,5214.65,1,105,110,0.5704161947082571,0.4295838052917429,5214.65
1485,13,45,6416.168000000002,1,55,50,0.6473534723615763,0.35264652763842375,6416.168000000001
1486,13,46,5839.816,0,96,80,0.5471884035056017,0.4528115964943983,5839.816
1487,13,47,5462.825,0,80,75,0.625551784125617,0.37444821587438304,5462.825
1488,13,48,5443.724,1,110,128,0.601361059003283,0.39863894099671704,5443.724
1489,13,49,4849.737,0,59,50,0.6385904430612668,0.36140955693873317,4849.737
1490,13,50,6404.263000000001,1,110,119,0.5609100552822734,0.43908994471772655,6404.263000000001
1491,13,51,4603.016,1,52,50,0.6274580706369065,0.37254192936309355,4603.016
1492,13,52,5106.066,0,58,50,0.614261804220147,0.3857381957798531,5106.066
1493,13,53,6099.7019999999975,1,119,110,0.49742960090361193,0.5025703990963881,6099.701999999999
1494,13,54,5255.903,1,74,80,0.547736312789838,0.4522636872101619,5255.903
1495,13,55,5245.326,1,86,80,0.6753583151060701,0.32464168489392986,5245.326
1496,13,56,5599.875,1,66,80,0.6227181924640077,0.3772818075359923,5599.875
1497,13,57,5294.956,1,50,59,0.5804490728007797,0.41955092719922027,5294.956
1498,13,58,5642.69,1,94,110,0.5886454576380131,0.4113545423619868,5642.69
1499,13,59,4226.286,0,110,87,0.5947274809942482,0.4052725190057518,4226.286
