,parcode,trial,rt,choice,item_left,item_right
649,6,49,3836.994,1,2,1
650,6,50,2354.648,1,7,7
651,6,51,3061.2990000000004,-1,2,1
652,6,52,3584.885,1,2,1
653,6,53,1484.713,-1,7,7
654,6,54,1891.344,-1,3,4
655,6,55,1606.882,-1,4,4
656,6,56,1277.719,-1,2,4
657,6,57,1658.101,-1,1,2
658,6,58,2822.017000000001,-1,5,7
659,6,59,2684.756,1,7,4
660,6,60,1676.987,-1,3,4
661,6,61,1805.868,-1,1,0
662,6,62,1671.542,-1,5,7
663,6,63,1571.427,-1,4,5
664,6,64,2280.73,1,7,5
665,6,65,3221.795,1,5,4
666,6,66,2407.991,1,7,5
667,6,67,2997.993,1,4,2
668,6,68,1780.76,-1,1,2
669,6,69,2413.601,1,5,7
670,6,70,5177.366,-1,1,2
671,6,71,2263.326,1,7,5
672,6,72,2444.753,-1,4,7
673,6,73,3962.399,-1,7,5
674,6,74,1620.34,-1,4,5
675,6,75,1457.779,-1,4,4
676,6,76,2387.043,-1,1,2
677,6,77,2361.97,-1,4,3
678,6,78,2214.81,1,0,1
679,6,79,1816.238,-1,2,4
680,6,80,1731.005,-1,1,2
681,6,81,2851.458,1,1,0
682,6,82,2398.445,1,4,5
683,6,83,1463.681,1,7,7
684,6,84,2014.43,-1,5,7
685,6,85,2120.2,1,5,4
686,6,86,1590.71,-1,4,3
687,6,87,3189.212,1,5,4
688,6,88,1438.044,-1,4,5
689,6,89,1940.528,-1,5,4
690,6,90,4441.81,-1,4,2
691,6,91,1528.134,-1,4,5
692,6,92,1431.446,-1,4,4
693,6,93,1663.206,-1,1,0
694,6,94,1442.37,-1,5,7
695,6,95,2646.513,-1,4,4
696,6,96,3014.756,1,2,1
697,6,97,1225.74,-1,0,1
698,6,98,2014.943,1,7,5
699,6,99,1310.065,-1,3,4
700,6,100,3393.889,1,0,1
701,6,101,1245.218,-1,0,1
702,6,102,1462.408,-1,2,1
703,6,103,1597.046,-1,7,7
704,6,104,1587.007,-1,0,1
705,6,105,1592.751,-1,1,2
706,6,106,4144.806,1,4,4
707,6,107,1656.356,-1,1,0
708,6,108,1462.895,-1,1,0
709,6,109,1550.981,-1,4,4
710,6,110,1503.257,-1,1,2
711,6,111,1716.808,-1,2,1
712,6,112,1170.135,1,7,7
713,6,113,1385.53,-1,2,4
714,6,114,1559.527,1,4,2
715,6,115,1404.849,-1,2,4
716,6,116,4426.453,-1,7,7
717,6,117,1465.382,-1,7,7
718,6,118,1831.341,1,7,7
719,6,119,1191.365,1,7,5
720,7,0,2540.528,-1,7,7
721,7,1,1803.085,-1,0,1
722,7,2,1677.886,-1,1,0
723,7,3,4365.371,1,2,1
724,7,4,2389.2870000000007,-1,0,1
725,7,5,3377.805,-1,5,7
726,7,6,3784.675,-1,3,4
727,7,7,16413.455,1,7,5
728,7,8,5827.5480000000025,-1,1,0
729,7,9,12620.652,-1,7,5
730,7,10,9482.994,1,0,1
731,7,11,3521.427,-1,4,4
732,7,12,2778.823,-1,1,2
733,7,13,8080.843000000003,-1,1,0
734,7,14,12239.264,-1,7,7
735,7,15,4362.292,-1,5,4
736,7,16,3057.76,-1,2,4
737,7,17,3561.9,-1,4,4
738,7,18,3161.163,-1,5,7
739,7,19,11508.136,-1,2,1
740,7,20,10793.268,-1,1,0
741,7,21,2590.077,-1,7,7
742,7,22,3393.646,-1,3,4
743,7,23,4699.779,-1,4,5
744,7,24,2150.871,-1,0,1
745,7,25,3551.735,-1,1,2
746,7,26,10303.177,-1,1,0
747,7,27,11565.877,-1,7,5
748,7,28,19757.21,1,7,7
749,7,29,4363.442,1,7,7
750,7,30,8813.949,1,7,7
751,7,31,4360.618,-1,7,7
752,7,32,3519.583,-1,7,7
753,7,33,5913.826,-1,0,1
754,7,34,2326.993,-1,4,3
755,7,35,10471.065,-1,7,7
756,7,36,3836.047,1,4,2
757,7,37,3412.04,-1,4,3
758,7,38,10925.699,1,7,7
759,7,39,7813.467,-1,5,7
760,7,40,5965.564,1,7,7
761,7,41,3822.554,-1,1,2
762,7,42,4079.596,1,2,1
763,7,43,9497.507,1,4,2
764,7,44,6977.5909999999985,-1,5,7
765,7,45,2314.086,-1,2,1
766,7,46,2606.052,1,5,4
767,7,47,1906.373,-1,4,3
768,7,48,3149.876,1,7,7
769,7,49,1323.84,1,2,1
